nitrogen_gkg,phosphorus_ppm,potassium_ppm,ph,soil_moisture_m3m3,temp_c,rh_pct,rain_mm,crop
1.149568384647725,20.962578398010884,214.99078622945518,7.021190235059318,0.11553441006759894,13.513232928295213,58.98782012881259,1.4653250430056635,wheat
1.1240644605491816,22.69530872020513,230.45339816080244,7.298135211959486,0.1429822777379534,21.55253588721916,46.14014077186215,0.0,wheat
1.2862197683239207,29.866484963224288,221.87455887565227,6.536206023737529,0.13861216771403043,13.73227350995661,51.25267219426528,2.9807250651870496,wheat
1.5056915348828064,20.556221964069188,236.94699364095595,6.748928069597048,0.14738143830462747,15.433888928759137,61.81900825102463,0.0,wheat
0.2830191022234019,18.358655630802986,178.78854791443024,7.125607345833844,0.14324930648645132,14.904626293521524,65.168337080176,0.0,wheat
1.1698146537823004,20.236601332260808,225.14889358574146,7.09118178692626,0.14234448267773553,22.749425509346043,62.79937717367558,2.9569840753002365,wheat
0.98055508717314,17.695773437100534,198.85142766387938,6.899595840286069,0.11124595501509155,32.67877111240274,45.16848949376208,0.0,wheat
1.4689657304143937,30.531099888060794,242.7561710877667,7.101490407580604,0.16992207421047567,20.52986261991848,37.924492802332274,0.9358469033625747,wheat
1.5335135150608017,13.33792956353027,221.50890943542677,6.751942415605237,0.10895427423152153,24.618159931840484,61.96935689831879,6.642817033801462,wheat
1.4169887187205974,18.343579248141626,194.71910834496862,6.101051339254796,0.15332957459355373,18.165835825931495,54.15687071559283,3.4986052385793505,wheat
0.9467879532720076,20.23805221829369,137.14211804782377,5.950512828576771,0.10012922557328525,23.078804942583357,69.32191926931957,1.9630663736725766,wheat
1.291477497719931,23.007816211283394,268.81335010541216,7.136013119242923,0.12957926603926398,15.94527848277344,65.84062377213513,2.7620942559115043,wheat
1.629429542399977,21.82056044391272,307.8895416017731,6.384674195806906,0.1757571144992065,21.575594863036166,48.80477188905397,0.0,wheat
1.147139306961407,30.539926157003105,256.73685234766276,7.013330318559602,0.03684445994180806,24.554821022850195,61.6702289310381,0.9001474311893458,wheat
0.9804154718368613,21.986137289118513,297.6194318416929,5.9669395803466045,0.10502682378423002,27.80892375175292,49.64619040686699,1.2714970482781198,wheat
1.2342217215510367,14.552263740185825,229.8975443567506,5.874229441815819,0.15098194086253505,21.015904113789947,82.40117760217301,2.5616810270620696,wheat
1.677991321651462,14.180416169695816,214.50372954151607,6.793887392408461,0.1811002321429867,12.59542030989518,66.88743615770588,3.1827080276318327,wheat
1.7367411685083454,26.27431310847232,222.34320332967766,6.287010209749104,0.07631370987550479,21.977113824514852,52.69963877205627,6.040534676159283,wheat
0.9861413102053034,23.922351071230676,149.39493611459216,6.3627224530042925,0.12914017580318846,25.119800062597527,72.37722024193721,1.9117036473414615,wheat
0.8089642923286898,24.747102396949238,243.2644194286207,6.894995005702961,0.09548993052888434,26.666921987934437,56.054750930854176,3.3996492434319716,wheat
1.6459256340330566,25.655633923395108,232.89322125917968,7.891677141060314,0.12852960643402525,19.520178836139593,56.34360445099636,4.96553733687427,wheat
1.24154937041038,25.116265930835272,273.80791481494737,6.292284833863902,0.059570058076122395,22.497115761082206,57.75681753428763,0.7839796428783712,wheat
1.5048802333648457,25.64540426190742,175.22534102802626,6.910931066412721,0.11313632643840986,13.584873648963594,60.43540279679162,1.9095707466412182,wheat
0.9391509852835463,25.13767352138049,241.96419724865706,6.253477689633421,0.1340123266687137,26.07532468096222,46.44800037177158,2.761780054803185,wheat
1.2009645126684574,35.596061863905305,136.1963663149816,7.017170358843877,0.10928142430765744,20.499012255850836,77.81906771659924,1.982853697478412,wheat
1.9843302963214486,19.34711220751872,235.77304186066493,6.305491498995065,0.09582591955837405,21.312415632257657,51.60914169581077,2.4049831679728553,wheat
0.4632402462965427,34.01480613165759,212.48513910484246,7.645743303740395,0.08475107558627325,22.462678523621342,92.97930521772263,0.26054163378742157,wheat
0.676645079412107,18.720942787980157,241.26197922951724,7.016004024036778,0.16516283408074992,19.714938008033425,35.77299088599638,1.1299403910498287,wheat
1.634077943180615,24.793975919027748,131.93775465812485,6.578969092987106,0.16893588319627456,31.632740684752175,61.740239665417334,2.618604625599004,wheat
0.7659280162049948,16.94054275619497,222.11121358777746,6.901918644488117,0.14030644668919176,18.60895722432932,41.176693258917815,0.4444363178001738,wheat
0.7950589620090835,25.86045509658396,115.9473502279453,6.400033184634303,0.1357457416235424,28.6100636233247,55.85559610061166,4.00256787902822,wheat
1.0603485748766177,17.533576080807457,189.65231327031404,7.516401469141099,0.1547977400364211,23.436989632313075,94.96322636274127,1.9353172549477011,wheat
1.4171223778600803,23.845549315351068,210.0151439444128,7.98970280866291,0.17273116810629896,14.002601826897227,50.20184413257741,2.8566730767365747,wheat
1.4741141252647165,13.909317581119723,118.49972858401887,5.45617981874293,0.11751109878305732,20.483984104801614,59.142632513374174,0.4606504442418833,wheat
0.771516813432878,9.861729654523902,234.81343114363466,6.8220323750926655,0.1547547784624499,24.95397843989616,52.711413028756695,4.69852192550697,wheat
1.1522715809657076,18.034981682091566,196.57397005133944,6.249113013176763,0.044199214817488036,21.781630264928832,57.99862710114599,1.2754683782358036,wheat
0.9501554854697548,24.230822946131656,297.25917643964607,6.622953091502988,0.10223282374766027,18.042763987885348,54.162922742258054,0.0,wheat
1.1561587591306721,22.367093586020683,303.0105409494786,7.166084258468024,0.15619102324774578,17.4352572945038,63.03905851883491,0.0,wheat
1.3091862438418045,24.512423562513153,185.51157627719937,7.7996278830968935,0.13985807819627322,11.486358485527456,61.634318639149704,1.1851763622199838,wheat
1.2004816755357057,24.7945887454851,237.5739700290194,5.3765091941792305,0.07945880897352453,24.86312079287296,70.6144509907515,5.806305773325001,wheat
1.8311088835285867,9.666780372217122,254.6266954421403,5.4502258793309375,0.17647602549896985,22.266747014110244,41.30597454427553,6.01980189418228,wheat
1.425389804601805,10.653106666291166,233.20606528572793,6.161316055400771,0.12389534179895838,18.67402692722318,71.48192663522386,0.0,wheat
1.3110918088914958,32.885130043599865,182.7867865463378,6.726389205634931,0.1270700574332527,17.55148905560706,62.77472347318303,2.1941005636197928,wheat
0.8696813733259068,32.5720966293931,255.62267484654112,6.499735832986481,0.09771638313947878,17.078186888947368,69.77129167072663,1.7070435309189025,wheat
1.3608033713526644,20.89325979464239,247.7384261417811,6.53041252192447,0.14673488553669742,20.083945450892355,64.95504756542226,3.3447682186992758,wheat
1.1591865697685868,16.841336557440478,177.69460042552873,6.155557907915537,0.08554293248503164,25.328982106270256,54.44077224987517,5.140201955145061,wheat
1.9977654396967988,22.145334826433416,150.33922589454824,6.3711278810758305,0.11736280540792447,13.557788274235994,51.99408067236338,2.5738926182837685,wheat
1.0392002538309184,17.389444462522864,185.8559458196736,7.6720102382156465,0.11441238718958084,16.850349426582177,50.52521931165849,3.9086874160907397,wheat
0.9603591845851048,24.891083855990974,252.75482270048653,7.049470699320585,0.16898931349188276,18.24759010181796,68.59279434618396,0.41429280037726124,wheat
1.061211043050271,29.17652303836219,257.00689314000294,6.601258530359044,0.07830051608895428,23.808299135466623,47.435527606201234,0.15223034358017395,wheat
0.9731530109499907,23.47896423940266,124.553555255582,6.816457891927193,0.126086836689848,18.07736798781497,67.44312752140428,3.222880847385515,wheat
0.9878005490871968,17.979900269374458,251.2818163957868,5.690355864350355,0.1083582149586061,17.844767362626623,55.838529815847544,2.42225304478153,wheat
1.2128757702374982,28.809088457316488,230.26283655844034,6.411004649269668,0.07762007823548464,24.60924898428865,61.33775855022026,4.901619089793506,wheat
0.938390808291867,22.158508240514116,217.35882860827277,6.54743348445026,0.12036365739644897,12.427302548592685,64.89982640830782,3.306411742663935,wheat
1.5956656903005855,35.4974461989661,205.64647628639042,6.578314094141213,0.12034242477931689,30.71092725354228,34.225363327180816,2.9715359404147965,wheat
0.6852090213930465,6.510575307260879,129.0625243830428,5.770938866574976,0.15741589037972453,16.658197935171152,52.270508088622975,0.0,wheat
1.4138326673786608,15.388230852995116,279.29434792023244,6.00413675143963,0.09323103967074811,21.613705227012158,55.29653464993436,4.84938017750577,wheat
1.2421425508326096,14.752994269834753,194.78491266566581,6.256329633979299,0.14537647773959345,22.91896504406105,53.567307723854356,3.739214440006771,wheat
1.0150262539876058,21.182597510127398,228.1342181949979,7.516908769658867,0.11655133868867427,19.246005455926326,42.449955547452504,3.3721043666329207,wheat
0.9943241190135358,24.0621101072074,134.42755493246295,7.2259121752890065,0.07338217812039885,17.11328818212292,67.70297361823168,0.0,wheat
1.1721907376193679,22.44553648648294,175.06494340002206,7.405759800929983,0.17245724058135461,11.14191248202524,37.61211643121794,3.616464404986014,wheat
0.7439415526214399,19.66817587859787,225.82984397502247,7.015110049388016,0.11218615919560414,21.476104599010192,45.679204991794236,4.584723196867786,wheat
1.0266401500843758,24.038397325456017,196.97628610375446,6.66379409444066,0.1141142913460012,20.18767914217448,42.83462970147404,3.592825588476073,wheat
1.6949148458583914,23.458888586676597,252.9550873186472,7.102840728431147,0.15247950233467378,22.516783756795583,57.5470873597888,3.72801454404158,wheat
1.224091313960974,16.15648963741028,221.0731759505169,5.4669507650763345,0.11979349164357167,23.066861681487495,69.83176931576743,2.302554554794184,wheat
1.5248489374135423,21.99677491485155,173.94356442789356,5.753172169368423,0.08605929676519522,14.16926140676598,62.6044937262311,1.5847706286034047,wheat
1.3996102115053606,22.4405885789889,266.982229512496,7.236115674533302,0.09741316972779968,19.628420195274497,48.606056958704585,0.0,wheat
1.436326000890305,29.13276872916164,219.71072239266113,6.3040846689305985,0.15818167601113445,9.275188554922545,57.129702351224495,2.286567948200585,wheat
1.0002000309160846,30.349447184556247,263.6830938574522,6.443305651381226,0.11696564034818578,19.059880182256467,48.85456109614838,0.0,wheat
1.682981958793735,28.168000901744215,255.91748490127543,5.943398448134354,0.19282958076216666,30.900826327786326,57.25668602801543,0.19155869572004725,wheat
0.8967494707595411,24.51129178653093,178.91436368750925,6.579473469445967,0.1581025648425367,13.465881281584332,79.06874434714868,5.133416817992493,wheat
0.7670199526268892,13.518152234517753,207.24601658982405,5.98131407981978,0.11076977105813171,8.094070172957895,52.255575337576246,5.605712943157635,wheat
0.80919185474183,20.361586979023663,152.96758595766042,6.982942515145182,0.11211382837634958,30.703665298296166,57.4820733212728,1.2556400635226619,wheat
1.3925953735145242,18.96263224487143,159.73113199813366,6.7811686618731635,0.11387959206270236,21.83157525169431,59.50548799072078,0.9793606568110895,wheat
1.3475517303723585,32.42617943885927,170.14902116236755,7.642455304340468,0.1115018862153635,17.166866770753252,84.1266468538215,2.3100432662504957,wheat
1.6796410516069145,26.9055654455072,144.37323287321237,6.6724917591915105,0.10161380841152678,14.291037025020481,33.739463604162715,2.2045804874477706,wheat
1.4065885537796747,24.34400911141718,206.23771501774803,6.1208898122351,0.08545985864340241,18.224197027702747,42.60333756255121,1.5934506974002627,wheat
1.1919895206109419,16.624071010336237,209.55774395064938,6.14380797690696,0.11984346581617822,23.535438539773647,57.137502807385125,2.9443017489820518,wheat
0.621794897837245,19.727821008528974,232.4532719528856,6.984697475754799,0.06406988230409622,21.795891269090028,69.47704778237957,1.6427786083756364,wheat
1.1668346609831426,24.702741292156077,231.12031827808545,7.004782410155127,0.12253448524297177,21.7624803517636,45.6106667543076,1.6591242772757968,wheat
1.6385927130440279,20.774981466044178,212.41460742334166,6.305097976848293,0.14755150588542504,16.726604611686092,65.9260263406246,0.12605321147906978,wheat
0.829776606199849,23.23563677256466,225.85807613208144,6.778534381808344,0.157188799231129,18.937520173998433,60.31592311472738,0.18036546930161634,wheat
1.6407091603946071,25.794751998520088,244.14334444089567,6.712727094785871,0.09250401945513273,19.363142191663055,61.02135354190018,1.9616317609277119,wheat
1.243310631865057,13.841082959189754,228.1492290944311,6.184843565915458,0.0820832206186704,20.226573052402262,32.721948968648576,3.3971399808121916,wheat
1.4982045141919356,21.679383404519715,175.27980214516433,6.032778707751659,0.11471069312861168,8.881331344152239,57.16572139689229,3.3288640479601526,wheat
1.0908368030194477,19.03358578354241,228.18852663558977,6.810386440223937,0.15829531131530647,21.091983396065743,46.72290818159386,1.0774699080552996,wheat
